time,temperature
1580579670,11.3
1580579730,11.3
1580579790,11.3
1580579850,11.3
1580579910,11.3
1580579970,11.3
1580580030,11.3
1580580090,11.3
1580580150,11.3
1580580210,11.3
1580580270,11.3
1580580330,11.3
1580580390,11.3
1580580450,11.3
1580580510,11.3
1580580570,11.3
1580580630,11.3
1580580690,11.3
1580580750,11.3
1580580810,11.3
1580580870,11.3
1580580930,11.3
1580580990,11.3
1580581050,11.3
1580581110,11.3
1580581170,11.3
1580581230,11.3
1580581290,11.3
1580581350,11.3
1580581410,11.3
1580581470,11.3
1580581530,11.3
1580581590,11.3
1580581650,11.3
1580581710,11.3
1580581770,11.3
1580581830,11.3
1580581890,11.3
1580581950,11.3
1580582010,11.3
1580582070,11.3
1580582130,11.3
1580582190,11.3
1580582250,11.3
1580582310,11.3
1580582370,11.3
1580582430,11.3
1580582490,11.3
1580582550,11.3
1580582610,11.3
1580582670,11.3
1580582730,11.3
1580582790,11.3
1580582850,11.3
1580582910,11.3
1580582970,11.3
1580583030,11.3
1580583090,11.3
1580583150,11.3
1580583210,11.3
1580583270,11.3
1580583330,11.3
1580583390,11.3
1580583450,11.3
1580583510,11.3
1580583570,11.3
1580583630,11.3
1580583690,11.3
1580583750,11.3
1580583810,11.3
1580583870,11.3
1580583930,11.3
1580583990,11.3
1580584050,11.3
1580584110,11.3
1580584170,11.3
1580584230,11.3
1580584290,11.3
1580584350,11.3
1580584410,11.3
1580584470,11.3
1580584530,11.3
1580584590,11.3
1580584650,11.3
1580584710,11.3
1580584770,11.3
1580584830,11.3
1580584890,11.3
1580584950,11.3
1580585010,11.3
1580585070,11.3
1580585130,11.3
1580585190,11.3
1580585250,11.3
1580585310,11.3
1580585370,11.3
1580585430,11.3
1580585490,11.3
1580585550,11.3
1580585610,11.3
1580585670,11.3
1580585730,11.3
1580585790,11.3
1580585850,11.3
1580585910,11.3
1580585970,11.3
1580586030,11.3
1580586090,11.3
1580586150,11.3
1580586210,11.3
1580586270,11.3
1580586330,11.3
1580586390,11.3
1580586450,11.3
1580586510,11.3
1580586570,11.3
1580586630,11.3
1580586690,11.3
1580586750,11.3
1580586810,11.3
1580586870,11.3
1580586930,11.3
1580586990,11.3
1580587050,11.3
1580587110,11.3
1580587170,11.3
1580587230,11.3
1580587290,11.3
1580587350,11.3
1580587410,11.3
1580587470,11.3
1580587530,11.3
1580587590,11.3
1580587650,11.3
1580587710,11.3
1580587770,11.3
1580587830,11.3
1580587890,11.3
1580587950,11.3
1580588010,11.3
1580588070,11.3
1580588130,11.3
1580588190,11.3
1580588250,11.3
1580588310,11.3
1580588370,11.3
1580588430,11.3
1580588490,11.3
1580588550,11.3
1580588610,11.3
1580588670,11.3
1580588730,11.3
1580588790,11.3
1580588850,11.3
1580588910,11.3
1580588970,11.3
1580589030,11.3
1580589090,11.3
1580589150,11.3
1580589210,11.3
1580589270,11.3
1580589330,11.3
1580589390,11.3
1580589450,11.3
1580589510,11.3
1580589570,11.3
1580589630,11.3
1580589690,11.3
1580589750,11.3
1580589810,11.3
1580589870,11.3
1580589930,11.3
1580589990,11.3
1580590050,11.3
1580590110,11.3
1580590170,11.3
1580590230,11.3
1580590290,11.3
1580590350,11.3
1580590410,11.3
1580590470,11.3
1580590530,11.3
1580590590,11.3
1580590650,11.3
1580590710,11.3
1580590770,11.3
1580590830,11.3
1580590890,11.3
1580590950,11.3
1580591010,11.3
1580591070,11.3
1580591130,11.3
1580591190,11.3
1580591250,11.3
1580591310,11.3
1580591370,11.3
1580591430,11.3
1580591490,11.3
1580591550,11.3
1580591610,11.3
1580591670,11.3
1580591730,11.3
1580591790,11.3
1580591850,11.3
1580591910,11.3
1580591970,11.3
1580592030,11.3
1580592090,11.3
1580592150,11.3
1580592210,11.3
1580592270,11.3
1580592330,11.3
1580592390,11.3
1580592450,11.3
1580592510,11.3
1580592570,11.3
1580592630,11.3
1580592690,11.3
1580592750,11.3
1580592810,11.3
1580592870,11.3
1580592930,11.3
1580592990,11.3
1580593050,11.3
1580593110,11.3
1580593170,11.3
1580593230,11.3
1580593290,11.3
1580593350,11.3
1580593410,11.3
1580593470,11.3
1580593530,11.3
1580593590,11.3
1580593650,11.3
1580593710,11.3
1580593770,11.3
1580593830,11.3
1580593890,11.3
1580593950,11.3
1580594010,11.3
1580594070,11.3
1580594130,11.3
1580594190,11.3
1580594250,11.3
1580594310,11.3
1580594370,11.3
1580594430,11.3
1580594490,11.3
1580594550,11.3
1580594610,11.3
1580594670,11.3
1580594730,11.3
1580594790,11.3
1580594850,11.3
1580594910,11.3
1580594970,11.3
1580595030,11.3
1580595090,11.3
1580595150,11.3
1580595210,11.3
1580595270,11.3
1580595330,11.3
1580595390,11.3
1580595450,11.3
1580595510,11.3
1580595570,11.3
1580595630,11.3
1580595690,11.3
1580595750,11.3
1580595810,11.3
1580595870,11.3
1580595930,11.3
1580595990,11.3
1580596050,11.3
1580596110,11.3
1580596170,11.3
1580596230,11.3
1580596290,11.3
1580596350,11.3
1580596410,11.3
1580596470,11.3
1580596530,11.3
1580596590,11.3
1580596650,11.3
1580596710,11.3
1580596770,11.3
1580596830,11.3
1580596890,11.3
1580596950,11.3
1580597010,11.3
1580597070,11.3
1580597130,11.3
1580597190,11.3
1580597250,11.3
1580597310,11.3
1580597370,11.3
1580597430,11.3
1580597490,11.3
1580597550,11.3
1580597610,11.3
1580597670,11.3
1580597730,11.3
1580597790,11.3
1580597850,11.3
1580597910,11.3
1580597970,11.3
1580598030,11.3
1580598090,11.3
1580598150,11.3
1580598210,11.3
1580598270,11.3
1580598330,11.3
1580598390,11.3
1580598450,11.3
1580598510,11.3
1580598570,11.3
1580598630,11.3
1580598690,11.3
1580598750,11.3
1580598810,11.3
1580598870,11.3
1580598930,11.3
1580598990,11.3
1580599050,11.3
1580599110,11.3
1580599170,11.3
1580599230,11.3
1580599290,11.3
1580599350,11.3
1580599410,11.3
1580599470,11.3
1580599530,11.3
1580599590,11.3
1580599650,11.3
1580599710,11.3
1580599770,11.3
1580599830,11.3
1580599890,11.3
1580599950,11.3
1580600010,11.3
1580600070,11.3
1580600130,11.3
1580600190,11.3
1580600250,11.3
1580600310,11.3
1580600370,11.3
1580600430,11.3
1580600490,11.3
1580600550,11.3
1580600610,11.3
1580600670,11.3
1580600730,11.3
1580600790,11.3
1580600850,11.3
1580600910,11.3
1580600970,11.3
1580601030,11.3
1580601090,11.3
1580601150,11.3
1580601210,11.3
1580601270,11.3
1580601330,11.3
1580601390,11.3
1580601450,11.3
1580601510,11.3
1580601570,11.3
1580601630,11.3
1580601690,11.3
1580601750,11.3
1580601810,11.3
1580601870,11.3
1580601930,11.3
1580601990,11.3
1580602050,11.3
1580602110,11.3
1580602170,11.3
1580602230,11.3
1580602290,11.3
1580602350,11.3
1580602410,11.3
1580602470,11.3
1580602530,11.3
1580602590,11.3
1580602650,11.3
1580602710,11.3
1580602770,11.3
1580602830,11.3
1580602890,11.3
1580602950,11.3
1580603010,11.3
1580603070,11.3
1580603130,11.3
1580603190,11.3
1580603250,11.3
1580603310,11.3
1580603370,11.3
1580603430,11.3
1580603490,11.3
1580603550,11.3
1580603610,11.3
1580603670,11.3
1580603730,11.3
1580603790,11.3
1580603850,11.3
1580603910,11.3
1580603970,11.3
1580604030,11.3
1580604090,11.3
1580604150,11.3
1580604210,11.3
1580604270,11.3
1580604330,11.3
1580604390,11.3
1580604450,11.3
1580604510,11.3
1580604570,11.3
1580604630,11.3
1580604690,11.3
1580604750,11.3
1580604810,11.3
1580604870,11.3
1580604930,11.3
1580604990,11.3
1580605050,11.3
1580605110,11.3
1580605170,11.3
1580605230,11.3
1580605290,11.3
1580605350,11.3
1580605410,11.3
1580605470,11.3
1580605530,11.3
1580605590,11.3
1580605650,11.3
1580605710,11.3
1580605770,11.3
1580605830,11.3
1580605890,11.3
1580605950,11.3
1580606010,11.3
1580606070,11.3
1580606130,11.3
1580606190,11.3
1580606250,11.3
1580606310,11.3
1580606370,11.3
1580606430,11.3
1580606490,11.3
1580606550,11.3
1580606610,11.3
1580606670,11.3
1580606730,11.3
1580606790,11.3
1580606850,11.3
1580606910,11.3
1580606970,11.3
1580607030,11.3
1580607090,11.3
1580607150,11.3
1580607210,11.3
1580607270,11.3
1580607330,11.3
1580607390,11.3
1580607450,11.3
1580607510,11.3
1580607570,11.3
1580607630,11.3
1580607690,11.3
1580607750,11.3
1580607810,11.3
1580607870,11.3
1580607930,11.3
1580607990,11.3
1580608050,11.3
1580608110,11.3
1580608170,11.3
1580608230,11.3
1580608290,11.3
1580608350,11.3
1580608410,11.3
1580608470,11.3
1580608530,11.3
1580608590,11.3
1580608650,11.3
1580608710,11.3
1580608770,11.3
1580608830,11.3
1580608890,11.3
1580608950,11.3
1580609010,11.3
1580609070,11.3
1580609130,11.3
1580609190,11.3
1580609250,11.3
1580609310,11.3
1580609370,11.3
1580609430,11.3
1580609490,11.3
1580609550,11.3
1580609610,11.3
1580609670,11.3
1580609730,11.3
1580609790,11.3
1580609850,11.3
1580609910,11.3
1580609970,11.3
1580610030,11.3
1580610090,11.3
1580610150,11.3
1580610210,11.3
1580610270,11.3
1580610330,11.3
1580610390,11.3
1580610450,11.3
1580610510,11.3
1580610570,11.3
1580610630,11.3
1580610690,11.3
1580610750,11.3
1580610810,11.3
1580610870,11.3
1580610930,11.3
1580610990,11.3
1580611050,11.3
1580611110,11.3
1580611170,11.3
1580611230,11.3
1580611290,11.3
1580611350,11.3
1580611410,11.3
1580611470,11.3
1580611530,11.3
1580611590,11.3
1580611650,11.3
1580611710,11.3
1580611770,11.3
1580611830,11.3
1580611890,11.3
1580611950,11.3
1580612010,11.3
1580612070,11.3
1580612130,11.3
1580612190,11.3
1580612250,11.3
1580612310,11.3
1580612370,11.3
1580612430,11.3
1580612490,11.3
1580612550,11.3
1580612610,11.3
1580612670,11.3
1580612730,11.3
1580612790,11.3
1580612850,11.3
1580612910,11.3
1580612970,11.3
1580613030,11.3
1580613090,11.3
1580613150,11.3
1580613210,11.3
1580613270,11.3
1580613330,11.3
1580613390,11.3
1580613450,11.3
1580613510,11.3
1580613570,11.3
1580613630,11.3
1580613690,11.3
1580613750,11.3
1580613810,11.3
1580613870,11.3
1580613930,11.3
1580613990,11.3
1580614050,11.3
1580614110,11.3
1580614170,11.3
1580614230,11.3
1580614290,11.3
1580614350,11.3
1580614410,11.3
1580614470,11.3
1580614530,11.3
1580614590,11.3
1580614650,11.3
1580614710,11.3
1580614770,11.3
1580614830,11.3
1580614890,11.3
1580614950,11.3
1580615010,11.3
1580615070,11.3
1580615130,11.3
1580615190,11.3
1580615250,11.3
1580615310,11.3
1580615370,11.3
1580615430,11.3
1580615490,11.3
1580615550,11.3
1580615610,11.3
1580615670,11.3
1580615730,11.3
1580615790,11.3
1580615850,11.3
1580615910,11.3
1580615970,11.3
1580616030,11.3
1580616090,11.3
1580616150,11.3
1580616210,11.3
1580616270,11.3
1580616330,11.3
1580616390,11.3
1580616450,11.3
1580616510,11.3
1580616570,11.3
1580616630,11.3
1580616690,11.3
1580616750,11.3
1580616810,11.3
1580616870,11.3
1580616930,11.3
1580616990,11.3
1580617050,11.3
1580617110,11.3
1580617170,11.3
1580617230,11.3
1580617290,11.3
1580617350,11.3
1580617410,11.3
1580617470,11.3
1580617530,11.3
1580617590,11.3
1580617650,11.3
1580617710,11.3
1580617770,11.3
1580617830,11.3
1580617890,11.3
1580617950,11.3
1580618010,11.3
1580618070,11.3
1580618130,11.3
1580618190,11.3
1580618250,11.3
1580618310,11.3
1580618370,11.3
1580618430,11.3
1580618490,11.3
1580618550,11.3
1580618610,11.3
1580618670,11.3
1580618730,11.3
1580618790,11.3
1580618850,11.3
1580618910,11.3
1580618970,11.3
1580619030,11.3
1580619090,11.3
1580619150,11.3
1580619210,11.3
1580619270,11.3
1580619330,11.3
1580619390,11.3
1580619450,11.3
1580619510,11.3
1580619570,11.3
1580619630,11.3
1580619690,11.3
1580619750,11.3
1580619810,11.3
1580619870,11.3
1580619930,11.3
1580619990,11.3
1580620050,11.3
1580620110,11.3
1580620170,11.3
1580620230,11.3
1580620290,11.3
1580620350,11.3
1580620410,11.3
1580620470,11.3
1580620530,11.3
1580620590,11.3
1580620650,11.3
1580620710,11.3
1580620770,11.3
1580620830,11.3
1580620890,11.3
1580620950,11.3
1580621010,11.3
1580621070,11.3
1580621130,11.3
1580621190,11.3
1580621250,11.3
1580621310,11.3
1580621370,11.3
1580621430,11.3
1580621490,11.3
1580621550,11.3
1580621610,11.3
1580621670,11.3
1580621730,11.3
1580621790,11.3
1580621850,11.3
1580621910,11.3
1580621970,11.3
1580622030,11.3
1580622090,11.3
1580622150,11.3
1580622210,11.3
1580622270,11.3
1580622330,11.3
1580622390,11.3
1580622450,11.3
1580622510,11.3
1580622570,11.3
1580622630,11.3
1580622690,11.3
1580622750,11.3
1580622810,11.3
1580622870,11.3
1580622930,11.3
1580622990,11.3
1580623050,11.3
1580623110,11.3
1580623170,11.3
1580623230,11.3
1580623290,11.3
1580623350,11.3
1580623410,11.3
1580623470,11.3
1580623530,11.3
1580623590,11.3
1580623650,11.3
1580623710,11.3
1580623770,11.3
1580623830,11.3
1580623890,11.3
1580623950,11.3
1580624010,11.3
1580624070,11.3
1580624130,11.3
1580624190,11.3
1580624250,11.3
1580624310,11.3
1580624370,11.3
1580624430,11.3
1580624490,11.3
1580624550,11.3
1580624610,11.3
1580624670,11.3
1580624730,11.3
1580624790,11.3
1580624850,11.3
1580624910,11.3
1580624970,11.3
1580625030,11.3
1580625090,11.3
1580625150,11.3
1580625210,11.3
1580625270,11.3
1580625330,11.3
1580625390,11.3
1580625450,11.3
1580625510,11.3
1580625570,11.3
1580625630,11.3
1580625690,11.3
1580625750,11.3
1580625810,11.3
1580625870,11.3
1580625930,11.3
1580625990,11.3
1580626050,11.3
1580626110,11.3
1580626170,11.3
1580626230,11.3
1580626290,11.3
1580626350,11.3
1580626410,11.3
1580626470,11.3
1580626530,11.3
1580626590,11.3
1580626650,11.3
1580626710,11.3
1580626770,11.3
1580626830,11.3
1580626890,11.3
1580626950,11.3
1580627010,11.3
1580627070,11.3
1580627130,11.3
1580627190,11.3
1580627250,11.3
1580627310,11.3
1580627370,11.3
1580627430,11.3
1580627490,11.3
1580627550,11.3
1580627610,11.3
1580627670,11.3
1580627730,11.3
1580627790,11.3
1580627850,11.3
1580627910,11.3
1580627970,11.3
1580628030,11.3
1580628090,11.3
1580628150,11.3
1580628210,11.3
1580628270,11.3
1580628330,11.3
1580628390,11.3
1580628450,11.3
1580628510,11.3
1580628570,11.3
1580628630,11.3
1580628690,11.3
1580628750,11.3
1580628810,11.3
1580628870,11.3
1580628930,11.3
1580628990,11.3
1580629050,11.3
1580629110,11.3
1580629170,11.3
1580629230,11.3
1580629290,11.3
1580629350,11.3
1580629410,11.3
1580629470,11.3
1580629530,11.3
1580629590,11.3
1580629650,11.3
1580629710,11.3
1580629770,11.3
1580629830,11.3
1580629890,11.3
1580629950,11.3
1580630010,11.3
1580630070,11.3
1580630130,11.3
1580630190,11.3
1580630250,11.3
1580630310,11.3
1580630370,11.3
1580630430,11.3
1580630490,11.3
1580630550,11.3
1580630610,11.3
1580630670,11.3
1580630730,11.3
1580630790,11.3
1580630850,11.3
1580630910,11.3
1580630970,11.3
1580631030,11.3
1580631090,11.3
1580631150,11.3
1580631210,11.3
1580631270,11.3
1580631330,11.3
1580631390,11.3
1580631450,11.3
1580631510,11.3
1580631570,11.3
1580631630,11.3
1580631690,11.3
1580631750,11.3
1580631810,11.3
1580631870,11.3
1580631930,11.3
1580631990,11.3
1580632050,11.3
1580632110,11.3
1580632170,11.3
1580632230,11.3
1580632290,11.3
1580632350,11.3
1580632410,11.3
1580632470,11.3
1580632530,11.3
1580632590,11.3
1580632650,11.3
1580632710,11.3
1580632770,11.3
1580632830,11.3
1580632890,11.3
1580632950,11.3
1580633010,11.3
1580633070,11.3
1580633130,11.3
1580633190,11.3
1580633250,11.3
1580633310,11.3
1580633370,11.3
1580633430,11.3
1580633490,11.3
1580633550,11.3
1580633610,11.3
1580633670,11.3
1580633730,11.3
1580633790,11.3
1580633850,11.3
1580633910,11.3
1580633970,11.3
1580634030,11.3
1580634090,11.3
1580634150,11.3
1580634210,11.3
1580634270,11.3
1580634330,11.3
1580634390,11.3
1580634450,11.3
1580634510,11.3
1580634570,11.3
1580634630,11.3
1580634690,11.3
1580634750,11.3
1580634810,11.3
1580634870,11.3
1580634930,11.3
1580634990,11.3
1580635050,11.3
1580635110,11.3
1580635170,11.3
1580635230,11.3
1580635290,11.3
1580635350,11.3
1580635410,11.3
1580635470,11.3
1580635530,11.3
1580635590,11.3
1580635650,11.3
1580635710,11.3
1580635770,11.3
1580635830,11.3
1580635890,11.3
1580635950,11.3
1580636010,11.3
1580636070,11.3
1580636130,11.3
1580636190,11.3
1580636250,11.3
1580636310,11.3
1580636370,11.3
1580636430,11.3
1580636490,11.3
1580636550,11.3
1580636610,11.3
1580636670,11.3
1580636730,11.3
1580636790,11.3
1580636850,11.3
1580636910,11.3
1580636970,11.3
1580637030,11.3
1580637090,11.3
1580637150,11.3
1580637210,11.3
1580637270,11.3
1580637330,11.3
1580637390,11.3
1580637450,11.3
1580637510,11.3
1580637570,11.3
1580637630,11.3
1580637690,11.3
1580637750,11.3
1580637810,11.3
1580637870,11.3
1580637930,11.3
1580637990,11.3
1580638050,11.3
1580638110,11.3
1580638170,11.3
1580638230,11.3
1580638290,11.3
1580638350,11.3
1580638410,11.3
1580638470,11.3
1580638530,11.3
1580638590,11.3
1580638650,11.3
1580638710,11.3
1580638770,11.3
1580638830,11.3
1580638890,11.3
1580638950,11.3
1580639010,11.3
1580639070,11.3
1580639130,11.3
1580639190,11.3
1580639250,11.3
1580639310,11.3
1580639370,11.3
1580639430,11.3
1580639490,11.3
1580639550,11.3
1580639610,11.3
1580639670,11.3
1580639730,11.3
1580639790,11.3
1580639850,11.3
1580639910,11.3
1580639970,11.3
1580640030,11.3
1580640090,11.3
1580640150,11.3
1580640210,11.3
1580640270,11.3
1580640330,11.3
1580640390,11.3
1580640450,11.3
1580640510,11.3
1580640570,11.3
1580640630,11.3
1580640690,11.3
1580640750,11.3
1580640810,11.3
1580640870,11.3
1580640930,11.3
1580640990,11.3
1580641050,11.3
1580641110,11.3
1580641170,11.3
1580641230,11.3
1580641290,11.3
1580641350,11.3
1580641410,11.3
1580641470,11.3
1580641530,11.3
1580641590,11.3
1580641650,11.3
1580641710,11.3
1580641770,11.3
1580641830,11.3
1580641890,11.3
1580641950,11.3
1580642010,11.3
1580642070,11.3
1580642130,11.3
1580642190,11.3
1580642250,11.3
1580642310,11.3
1580642370,11.3
1580642430,11.3
1580642490,11.3
1580642550,11.3
1580642610,11.3
1580642670,11.3
1580642730,11.3
1580642790,11.3
1580642850,11.3
1580642910,11.3
1580642970,11.3
1580643030,11.3
1580643090,11.3
1580643150,11.3
1580643210,11.3
1580643270,11.3
1580643330,11.3
1580643390,11.3
1580643450,11.3
1580643510,11.3
1580643570,11.3
1580643630,11.3
1580643690,11.3
1580643750,11.3
1580643810,11.3
1580643870,11.3
1580643930,11.3
1580643990,11.3
1580644050,11.3
1580644110,11.3
1580644170,11.3
1580644230,11.3
1580644290,11.3
1580644350,11.3
1580644410,11.3
1580644470,11.3
1580644530,11.3
1580644590,11.3
1580644650,11.3
1580644710,11.3
1580644770,11.3
1580644830,11.3
1580644890,11.3
1580644950,11.3
1580645010,11.3
1580645070,11.3
1580645130,11.3
1580645190,11.3
1580645250,11.3
1580645310,11.3
1580645370,11.3
1580645430,11.3
1580645490,11.3
1580645550,11.3
1580645610,11.3
1580645670,11.3
1580645730,11.3
1580645790,11.3
1580645850,11.3
1580645910,11.3
1580645970,11.3
1580646030,11.3
1580646090,11.3
1580646150,11.3
1580646210,11.3
1580646270,11.3
1580646330,11.3
1580646390,11.3
1580646450,11.3
1580646510,11.3
1580646570,11.3
1580646630,11.3
1580646690,11.3
1580646750,11.3
1580646810,11.3
1580646870,11.3
1580646930,11.3
1580646990,11.3
1580647050,11.3
1580647110,11.3
1580647170,11.3
1580647230,11.3
1580647290,11.3
1580647350,11.3
1580647410,11.3
1580647470,11.3
1580647530,11.3
1580647590,11.3
1580647650,11.3
1580647710,11.3
1580647770,11.3
1580647830,11.3
1580647890,11.3
1580647950,11.3
1580648010,11.3
1580648070,11.3
1580648130,11.3
1580648190,11.3
1580648250,11.3
1580648310,11.3
1580648370,11.3
1580648430,11.3
1580648490,11.3
1580648550,11.3
1580648610,11.3
1580648670,11.3
1580648730,11.3
1580648790,11.3
1580648850,11.3
1580648910,11.3
1580648970,11.3
1580649030,11.3
1580649090,11.3
1580649150,11.3
1580649210,11.3
1580649270,11.3
1580649330,11.3
1580649390,11.3
1580649450,11.3
1580649510,11.3
1580649570,11.3
1580649630,11.3
1580649690,11.3
1580649750,11.3
1580649810,11.3
1580649870,11.3
1580649930,11.3
1580649990,11.3
1580650050,11.3
1580650110,11.3
1580650170,11.3
1580650230,11.3
1580650290,11.3
1580650350,11.3
1580650410,11.3
1580650470,11.3
1580650530,11.3
1580650590,11.3
1580650650,11.3
1580650710,11.3
1580650770,11.3
1580650830,11.3
1580650890,11.3
1580650950,11.3
1580651010,11.3
1580651070,11.3
1580651130,11.3
1580651190,11.3
1580651250,11.3
1580651310,11.3
1580651370,11.3
1580651430,11.3
1580651490,11.3
1580651550,11.3
1580651610,11.3
1580651670,11.3
1580651730,11.3
1580651790,11.3
1580651850,11.3
1580651910,11.3
1580651970,11.3
1580652030,11.3
1580652090,11.3
1580652150,11.3
1580652210,11.3
1580652270,11.3
1580652330,11.3
1580652390,11.3
1580652450,11.3
1580652510,11.3
1580652570,11.3
1580652630,11.3
1580652690,11.3
1580652750,11.3
1580652810,11.3
1580652870,11.3
1580652930,11.3
1580652990,11.3
1580653050,11.3
1580653110,11.3
1580653170,11.3
1580653230,11.3
1580653290,11.3
1580653350,11.3
1580653410,11.3
1580653470,11.3
1580653530,11.3
1580653590,11.3
1580653650,11.3
1580653710,11.3
1580653770,11.3
1580653830,11.3
1580653890,11.3
1580653950,11.3
1580654010,11.3
1580654070,11.3
1580654130,11.3
1580654190,11.3
1580654250,11.3
1580654310,11.3
1580654370,11.3
1580654430,11.3
1580654490,11.3
1580654550,11.3
1580654610,11.3
1580654670,11.3
1580654730,11.3
1580654790,11.3
1580654850,11.3
1580654910,11.3
1580654970,11.3
1580655030,11.3
1580655090,11.3
1580655150,11.3
1580655210,11.3
1580655270,11.3
1580655330,11.3
1580655390,11.3
1580655450,11.3
1580655510,11.3
1580655570,11.3
1580655630,11.3
1580655690,11.3
1580655750,11.3
1580655810,11.3
1580655870,11.3
1580655930,11.3
1580655990,11.3
1580656050,11.3
1580656110,11.3
1580656170,11.3
1580656230,11.3
1580656290,11.3
1580656350,11.3
1580656410,11.3
1580656470,11.3
1580656530,11.3
1580656590,11.3
1580656650,11.3
1580656710,11.3
1580656770,11.3
1580656830,11.3
1580656890,11.3
1580656950,11.3
1580657010,11.3
1580657070,11.3
1580657130,11.3
1580657190,11.3
1580657250,11.3
1580657310,11.3
1580657370,11.3
1580657430,11.3
1580657490,11.3
1580657550,11.3
1580657610,11.3
1580657670,11.3
1580657730,11.3
1580657790,11.3
1580657850,11.3
1580657910,11.3
1580657970,11.3
1580658030,11.3
1580658090,11.3
1580658150,11.3
1580658210,11.3
1580658270,11.3
1580658330,11.3
1580658390,11.3
1580658450,11.3
1580658510,11.3
1580658570,11.3
1580658630,11.3
1580658690,11.3
1580658750,11.3
1580658810,11.3
1580658870,11.3
1580658930,11.3
1580658990,11.3
1580659050,11.3
1580659110,11.3
1580659170,11.3
1580659230,11.3
1580659290,11.3
1580659350,11.3
1580659410,11.3
1580659470,11.3
1580659530,11.3
1580659590,11.3
1580659650,11.3
1580659710,11.3
1580659770,11.3
1580659830,11.3
1580659890,11.3
1580659950,11.3
1580660010,11.3
1580660070,11.3
1580660130,11.3
1580660190,11.3
1580660250,11.3
1580660310,11.3
1580660370,11.3
1580660430,11.3
1580660490,11.3
1580660550,11.3
1580660610,11.3
1580660670,11.3
1580660730,11.3
1580660790,11.3
1580660850,11.3
1580660910,11.3
1580660970,11.3
1580661030,11.3
1580661090,11.3
1580661150,11.3
1580661210,11.3
1580661270,11.3
1580661330,11.3
1580661390,11.3
1580661450,11.3
1580661510,11.3
1580661570,11.3
1580661630,11.3
1580661690,11.3
1580661750,11.3
1580661810,11.3
1580661870,11.3
1580661930,11.3
1580661990,11.3
1580662050,11.3
1580662110,11.3
1580662170,11.3
1580662230,11.3
1580662290,11.3
1580662350,11.3
1580662410,11.3
1580662470,11.3
1580662530,11.3
1580662590,11.3
1580662650,11.3
1580662710,11.3
1580662770,11.3
1580662830,11.3
1580662890,11.3
1580662950,11.3
1580663010,11.3
1580663070,11.3
1580663130,11.3
1580663190,11.3
1580663250,11.3
1580663310,11.3
1580663370,11.3
1580663430,11.3
1580663490,11.3
1580663550,11.3
1580663610,11.3
1580663670,11.3
1580663730,11.3
1580663790,11.3
1580663850,11.3
1580663910,11.3
1580663970,11.3
1580664030,11.3
1580664090,11.3
1580664150,11.3
1580664210,11.3
1580664270,11.3
1580664330,11.3
1580664390,11.3
1580664450,11.3
1580664510,11.3
1580664570,11.3
1580664630,11.3
1580664690,11.3
1580664750,11.3
1580664810,11.3
1580664870,11.3
1580664930,11.3
1580664990,11.3
1580665050,11.3
1580665110,11.3
1580665170,11.3
1580665230,11.3
1580665290,11.3
1580665350,11.3
1580665410,11.3
1580665470,11.3
1580665530,11.3
1580665590,11.3
1580665650,11.3
1580665710,11.3
1580665770,11.3
1580665830,11.3
1580665890,11.3
1580665950,11.3
1580666010,11.3
1580666070,11.3
1580666130,11.3
1580666190,11.3
1580666250,11.3
1580666310,11.3
1580666370,11.3
1580666430,11.3
1580666490,11.3
1580666550,11.3
1580666610,11.3
1580666670,11.3
1580666730,11.3
1580666790,11.3
1580666850,11.3
1580666910,11.3
1580666970,11.3
1580667030,11.3
1580667090,11.3
1580667150,11.3
1580667210,11.3
1580667270,11.3
1580667330,11.3
1580667390,11.3
1580667450,11.3
1580667510,11.3
1580667570,11.3
1580667630,11.3
1580667690,11.3
1580667750,11.3
1580667810,11.3
1580667870,11.3
1580667930,11.3
1580667990,11.3
1580668050,11.3
1580668110,11.3
1580668170,11.3
1580668230,11.3
1580668290,11.3
1580668350,11.3
1580668410,11.3
1580668470,11.3
1580668530,11.3
1580668590,11.3
1580668650,11.3
1580668710,11.3
1580668770,11.3
1580668830,11.3
1580668890,11.3
1580668950,11.3
1580669010,11.3
1580669070,11.3
1580669130,11.3
1580669190,11.3
1580669250,11.3
1580669310,11.3
1580669370,11.3
1580669430,11.3
1580669490,11.3
1580669550,11.3
1580669610,11.3
1580669670,11.3
1580669730,11.3
1580669790,11.3
1580669850,11.3
1580669910,11.3
1580669970,11.3
1580670030,11.3
1580670090,11.3
1580670150,11.3
1580670210,11.3
1580670270,11.3
1580670330,11.3
1580670390,11.3
1580670450,11.3
1580670510,11.3
1580670570,11.3
1580670630,11.3
1580670690,11.3
1580670750,11.3
1580670810,11.3
1580670870,11.3
1580670930,11.3
1580670990,11.3
1580671050,11.3
1580671110,11.3
1580671170,11.3
1580671230,11.3
1580671290,11.3
1580671350,11.3
1580671410,11.3
1580671470,11.3
1580671530,11.3
1580671590,11.3
1580671650,11.3
1580671710,11.3
1580671770,11.3
1580671830,11.3
1580671890,11.3
1580671950,11.3
1580672010,11.3
1580672070,11.3
1580672130,11.3
1580672190,11.3
1580672250,11.3
1580672310,11.3
1580672370,11.3
1580672430,11.3
1580672490,11.3
1580672550,11.3
1580672610,11.3
1580672670,11.3
1580672730,11.3
1580672790,11.3
1580672850,11.3
